fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240506 134510	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.066590248149912	0.741936342947362	1951	774	14922	49074179.910045	11
20240506 134550	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	10	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.441589530310011	0.801715006523701	13	306	13431	51129608.6956522	12
20240506 134714	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.223746253899554	0.616316903014415	214	1668	20246	48001790.1049475	13
20240506 134930	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0870784446833868	0.87658911620512	669	559	14784	56473667.1664168	14
20240506 135100	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.487274124690569	0.834938937831274	1096	1532	13938	51932806.5967017	15
20240506 135311	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.19059882590435	0.521109540997023	1663	895	14275	51771761.6191904	16
20240506 135606	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.1249350995116	0.892816915107348	763	213	16121	52357479.7601199	17
20240506 135823	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.156425850536312	0.672662453556297	943	505	16151	52574646.1769115	18
20240506 140001	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.378258998744347	0.89970004742765	692	1051	16571	52588649.1754123	19
20240506 140144	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.499677134273106	0.836972593635866	884	611	13185	52347188.9055472	20
20240506 140316	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0441941293595294	0.649247575857947	891	2000	19636	47793769.1154423	21
20240506 140512	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.380500354201097	0.642713669143767	958	206	13346	52887457.2713643	22
20240506 140756	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.118483179074321	0.898902418890597	674	178	14190	53576446.7766117	23
20240506 141019	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.299652515930334	0.501856247940753	1165	490	12751	52124271.3643178	24
20240506 141221	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.358454160730936	0.579347048928795	843	100	11522	48327433.2833583	25
20240506 141532	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0145545667399974	0.899940380614675	683	637	19220	50249565.2173913	26
20240506 141719	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.488846525763528	0.899010350931423	981	573	17008	49786434.7826087	27
20240506 142008	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	10	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.143515518933673	0.899911519634557	925	107	14853	52715662.6686657	28
20240506 142255	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.143929449621134	0.899757434745276	918	103	13038	55765100.4497751	29
20240506 142607	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	21	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.108606028722435	0.899988752641114	927	103	12240	57060329.8350825	30
20240506 142938	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	18	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0916125886119124	0.89962832248405	916	101	12368	56249103.4482759	31
20240506 143221	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.161745711358204	0.897057841103934	913	135	12886	55953334.3328336	32
20240506 143458	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.19549243822354	0.880812312682866	911	253	16725	53066499.2503748	33
20240506 143804	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	10	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.114494507951662	0.899227344263316	925	101	14813	55887596.7016492	34
20240506 144113	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	15	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.122422634693362	0.899909978254877	952	105	14061	53594091.4542729	35
20240506 144435	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	17	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.102474249278638	0.89312611557199	907	179	14069	58511680.6596702	36
20240506 144648	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0998891097644062	0.867154927209739	878	709	17457	51786781.1094453	37
20240506 144956	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	15	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.103239346724819	0.899579948405177	949	101	12479	56105668.6656672	38
20240506 145307	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	13	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0800778937930674	0.899931425536045	930	106	13043	55163833.5832084	39
20240506 145621	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	26	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0786913595884794	0.89998572844808	925	104	10921	55661587.7061469	40
20240506 145751	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.333185812086557	0.743463409560218	1051	1306	15612	52944029.9850075	41
20240506 150101	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	14	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0805590162640202	0.898987988894027	922	102	14579	55025818.5907046	42
20240506 150411	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	13	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0854098709801462	0.898800872547598	921	101	13971	53237524.7376312	43
20240506 150713	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	10	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.10417769686958	0.899991927310649	923	103	12354	57430713.6431784	44
20240506 151019	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.104714449782821	0.899916663725488	927	104	14393	56309755.6221889	45
20240506 151332	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.104077554723516	0.899377380668398	962	121	16917	55443002.9985007	46
20240506 151648	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	18	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.102281397325268	0.899994953166672	948	104	14173	56121899.5502249	47
20240506 152004	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	18	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.102281397325268	0.899994953166672	948	104	14173	56121899.5502249	48
20240506 152254	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0981778406286406	0.890686343091369	782	381	17195	48890322.3388306	49
20240506 152609	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.112611339994046	0.877738805076575	907	258	17455	47456829.0854573	50
20240506 152952	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	10	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0480920607468145	0.894511931425119	945	101	14236	56713229.3853073	51
20240506 153428	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.02102443592724	0.898826835857349	1041	103	15081	53893011.994003	52
20240506 153842	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	25	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0261124536947237	0.899681670788053	1006	101	13444	58273757.1214393	53
20240506 154308	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0187087275049118	0.899385855604034	1021	103	15499	53318292.3538231	54
20240506 154709	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	25	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0261124536947237	0.899681670788053	1006	101	13444	58273757.1214393	55
20240506 155123	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.019257468621147	0.897699083000579	1013	101	12630	52177826.0869565	56
20240506 155537	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	37	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0260086526234613	0.89985422465129	994	102	13879	56545128.9355322	57
20240506 155936	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.023404694641388	0.89912178425436	995	100	11953	52546757.1214393	58
20240506 160348	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	37	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0260086526234613	0.89985422465129	994	102	13879	56545128.9355322	59
20240506 160758	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	37	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0260086526234613	0.89985422465129	994	102	13879	56545128.9355322	60
20240506 161208	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	25	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0261124536947237	0.899681670788053	1006	101	13444	58273757.1214393	61
20240506 161649	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	12	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0160073776090642	0.869177293206511	966	100	15875	56315689.6551724	62
20240506 162153	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0145530441357133	0.899675974311137	1028	100	15689	52396988.005997	63
20240506 162708	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0120563934419563	0.899373691046204	989	100	14690	52065412.2938531	64
20240506 163112	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	29	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0247154854682389	0.899976892889736	992	102	13624	57378614.6926537	65
20240506 163430	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	13	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0584720420346133	0.894871655250268	962	102	13537	56839674.6626687	66
